,u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,service,bridge,access,tunnel,junction
1294,4005058670,5256742068,0,543790229,False,,service,,33.126000000000005,"LINESTRING (103.9017293 1.4087579, 103.9017244 1.4086441, 103.9017297 1.4086072, 103.9017452 1.4085831, 103.9017807 1.4085596, 103.901851 1.408532)",2,driveway,,,,
1295,4005058670,4005058728,0,"[644250099, 704840579, 708965414]",False,,service,,87.25500000000002,"LINESTRING (103.9017293 1.4087579, 103.9017512 1.4087686, 103.9017654 1.4087924, 103.9017872 1.4090134, 103.9017847 1.4090434, 103.9017669 1.4090678, 103.901743 1.4090861, 103.9017014 1.4090993, 103.9015581 1.4091206, 103.9015281 1.4091272, 103.9015159 1.4091369, 103.9015032 1.4091557, 103.901429 1.4093005)",2,driveway,,,,
1296,4005058670,4005058467,0,644251070,False,,service,,60.267,"LINESTRING (103.9017293 1.4087579, 103.9016942 1.4087523, 103.9015342 1.4087665, 103.9015103 1.4087625, 103.9014935 1.4087508, 103.9014783 1.4087335, 103.9013771 1.4085973, 103.9013771 1.4085852, 103.901379 1.4085684, 103.9014112 1.4085161, 103.9014267 1.4085068)",2,driveway,,,,
1297,4005058678,6191130305,0,704873843,False,,service,,11.323,"LINESTRING (103.8988834 1.4088148, 103.8989667 1.4087562)",2,driveway,,,,
1298,4005058678,4430972572,0,"[620509280, 166522985]",False,Punggol Way,secondary,60,233.731,"LINESTRING (103.8988834 1.4088148, 103.8984601 1.4080929, 103.8981184 1.4073728, 103.8979135 1.4069518)","['5', '3']",,,,,
1299,4005058678,4005059032,0,"[476138608, 166522978, 655802932]",False,Punggol Way,secondary,60,105.869,"LINESTRING (103.8988834 1.4088148, 103.8990115 1.4090282, 103.8991677 1.4093122, 103.8993367 1.4096516)",3,,yes,,,
1300,4005058703,4005058728,0,397727226,False,,service,,45.686,"LINESTRING (103.901781 1.4091701, 103.9015398 1.409336, 103.9015103 1.409336, 103.901429 1.4093005)",2,driveway,,,,
1301,4005058728,4005058703,0,397727226,False,,service,,45.686,"LINESTRING (103.901429 1.4093005, 103.9015103 1.409336, 103.9015398 1.409336, 103.901781 1.4091701)",2,driveway,,,,
1302,4005058728,4005059342,0,"[704840576, 704840577, 704840578, 397727229, 704840570, 704840571, 704840572, 704840573, 704840574, 704840575]",False,,service,,185.649,"LINESTRING (103.901429 1.4093005, 103.9014163 1.4093294, 103.9014102 1.4093599, 103.9014132 1.4094071, 103.9014056 1.4094305, 103.9013929 1.4094488, 103.9013756 1.409463, 103.9012805 1.4095169, 103.9011592 1.4095862, 103.9011221 1.4095875, 103.9010723 1.4095721, 103.9010404 1.4095453, 103.9010187 1.4095415, 103.9008881 1.4095472, 103.900823 1.4095729, 103.9008061 1.4095857, 103.9007847 1.4096156, 103.9007033 1.4097739, 103.9006977 1.4097902, 103.9006967 1.409812, 103.9006982 1.4098649, 103.9006931 1.4098776, 103.9006825 1.4098974, 103.9006586 1.4099177, 103.9005817 1.4099674, 103.9004873 1.410028, 103.9004377 1.4100368, 103.900407 1.4100304, 103.9003649 1.4100202, 103.9003138 1.4099947, 103.9002074 1.4100017)",2,driveway,,,,
1303,4005058728,4005058670,0,"[704840579, 708965414, 644250099]",False,,service,,87.25500000000001,"LINESTRING (103.901429 1.4093005, 103.9015032 1.4091557, 103.9015159 1.4091369, 103.9015281 1.4091272, 103.9015581 1.4091206, 103.9017014 1.4090993, 103.901743 1.4090861, 103.9017669 1.4090678, 103.9017847 1.4090434, 103.9017872 1.4090134, 103.9017654 1.4087924, 103.9017512 1.4087686, 103.9017293 1.4087579)",2,driveway,,,,
1304,4005059032,4604821891,0,476138608,False,Punggol Way,secondary,60,87.944,"LINESTRING (103.8993367 1.4096516, 103.8996931 1.4103577)",3,,,,,
1305,4005059032,4005058678,0,"[476138608, 166522978, 655802932]",False,Punggol Way,secondary,60,105.869,"LINESTRING (103.8993367 1.4096516, 103.8991677 1.4093122, 103.8990115 1.4090282, 103.8988834 1.4088148)",3,,yes,,,
1306,4005059032,4005059342,0,"[644250100, 704840566, 704840567, 704840568, 704840569, 703403482, 703403483, 703403484]",False,,service,,164.09300000000005,"LINESTRING (103.8993367 1.4096516, 103.899455 1.4095943, 103.899577 1.4095938, 103.8996102 1.4096028, 103.8996778 1.409718, 103.8997392 1.4098185, 103.8997328 1.4098688, 103.8996914 1.4099524, 103.89966 1.4100087, 103.899684 1.4100853, 103.8997146 1.41012, 103.8997952 1.4101598, 103.8998841 1.4102053, 103.8999349 1.4102114, 103.8999847 1.4101992, 103.9000152 1.4101738, 103.9001148 1.4100488, 103.9001402 1.4100183, 103.9001677 1.4100051, 103.9002074 1.4100017)",2,driveway,,,,
1307,4005059342,4005059366,0,397727228,False,,service,,38.195,"LINESTRING (103.9002074 1.4100017, 103.9002045 1.410145, 103.9001756 1.4101793, 103.9000492 1.4102696)",2,driveway,,,,
1308,4005059342,4005059032,0,"[644250100, 704840566, 704840567, 704840568, 704840569, 703403482, 703403483, 703403484]",False,,service,,164.09300000000005,"LINESTRING (103.9002074 1.4100017, 103.9001677 1.4100051, 103.9001402 1.4100183, 103.9001148 1.4100488, 103.9000152 1.4101738, 103.8999847 1.4101992, 103.8999349 1.4102114, 103.8998841 1.4102053, 103.8997952 1.4101598, 103.8997146 1.41012, 103.899684 1.4100853, 103.89966 1.4100087, 103.8996914 1.4099524, 103.8997328 1.4098688, 103.8997392 1.4098185, 103.8996778 1.409718, 103.8996102 1.4096028, 103.899577 1.4095938, 103.899455 1.4095943, 103.8993367 1.4096516)",2,driveway,,,,
1309,4005059342,4005058728,0,"[704840576, 704840577, 704840578, 704840573, 704840570, 704840571, 704840572, 397727229, 704840574, 704840575]",False,,service,,185.64899999999994,"LINESTRING (103.9002074 1.4100017, 103.9003138 1.4099947, 103.9003649 1.4100202, 103.900407 1.4100304, 103.9004377 1.4100368, 103.9004873 1.410028, 103.9005817 1.4099674, 103.9006586 1.4099177, 103.9006825 1.4098974, 103.9006931 1.4098776, 103.9006982 1.4098649, 103.9006967 1.409812, 103.9006977 1.4097902, 103.9007033 1.4097739, 103.9007847 1.4096156, 103.9008061 1.4095857, 103.900823 1.4095729, 103.9008881 1.4095472, 103.9010187 1.4095415, 103.9010404 1.4095453, 103.9010723 1.4095721, 103.9011221 1.4095875, 103.9011592 1.4095862, 103.9012805 1.4095169, 103.9013756 1.409463, 103.9013929 1.4094488, 103.9014056 1.4094305, 103.9014132 1.4094071, 103.9014102 1.4093599, 103.9014163 1.4093294, 103.901429 1.4093005)",2,driveway,,,,
1310,4005059366,4005059342,0,397727228,False,,service,,38.195,"LINESTRING (103.9000492 1.4102696, 103.9001756 1.4101793, 103.9002045 1.410145, 103.9002074 1.4100017)",2,driveway,,,,
1311,4005066692,4005075990,0,397728873,False,,service,,51.159,"LINESTRING (103.8968197 1.4098979, 103.8970935 1.4102677)",,driveway,,,,
1312,4005066695,4005076190,0,397728865,False,,service,,8.546,"LINESTRING (103.897301 1.4110799, 103.8972324 1.4111146)",,driveway,,,,
1313,4005066696,4005076289,0,397728870,False,,service,,19.022,"LINESTRING (103.8993008 1.4124122, 103.8992352 1.4122542)",,driveway,,,,
1314,4005066700,4005075995,0,397728868,False,,service,,16.288,"LINESTRING (103.8988525 1.412589, 103.8987183 1.4126478)",2,driveway,,,,
1315,4005066700,4005076289,0,644249939,False,,service,,69.46,"LINESTRING (103.8988525 1.412589, 103.8988061 1.4124738, 103.8988031 1.4124557, 103.8988052 1.4124457, 103.8988098 1.4124394, 103.8988222 1.4124309, 103.8992352 1.4122542)",2,driveway,,,,
1316,4005066700,4005076092,0,"[644708879, 698618552, 698618553, 698618554, 698618555, 397728863]",False,,service,,186.78300000000002,"LINESTRING (103.8988525 1.412589, 103.8988832 1.4126571, 103.8989089 1.4126839, 103.8989719 1.4127248, 103.8990315 1.4127843, 103.8990677 1.412852, 103.8990784 1.412948, 103.8990838 1.4130206, 103.8990737 1.4131227, 103.8990784 1.4131421, 103.8991012 1.4131656, 103.899136 1.4131777, 103.899187 1.4131763, 103.8992319 1.4131629, 103.8994043 1.4130644, 103.8995746 1.4129698, 103.8997034 1.4128934, 103.8997717 1.4128458, 103.8998763 1.4127708, 103.8999715 1.4127017)",2,driveway,,,,
1317,4005066702,4005076005,0,397728866,False,,service,,40.824,"LINESTRING (103.8985293 1.4126814, 103.8982076 1.4128585)",,driveway,,,,
1318,4005066702,4005076005,1,"[397728874, 465523917]",False,,service,,99.49800000000002,"LINESTRING (103.8985293 1.4126814, 103.8986165 1.4128598, 103.898625 1.4128814, 103.8986303 1.4129021, 103.8986234 1.4130261, 103.8983638 1.4130615, 103.8983315 1.4130538, 103.8983107 1.4130346, 103.8982076 1.4128585)",,driveway,,,,
1319,4005066702,4005076195,0,644249810,False,,service,,73.545,"LINESTRING (103.8985293 1.4126814, 103.8981949 1.4121107)",,driveway,,,,
1320,4005068184,6191130314,0,397728457,False,,service,,10.144,"LINESTRING (103.8983152 1.4081911, 103.8982327 1.4082301)",,parking_aisle,,,,
1321,4005068184,5181566599,0,"[655806818, 74668485]",False,Punggol Way,secondary,60,169.089,"LINESTRING (103.8983152 1.4081911, 103.8981489 1.4078632, 103.8979442 1.4074595, 103.897665 1.4068171)",3,,,,,
1322,4005068184,4604821907,0,"[166522979, 620224678, 655806822, 582303277, 655806815]",False,Punggol Way,secondary,60,280.909,"LINESTRING (103.8983152 1.4081911, 103.8987924 1.4091501, 103.8989231 1.4093947, 103.899253 1.4099994, 103.8993694 1.4102128, 103.8994801 1.4104325)","['5', '3']",,yes,,,
1323,4005069245,4005057149,0,397727227,False,,service,,24.196,"LINESTRING (103.9002382 1.4063637, 103.9003089 1.4065695)",1,driveway,,,,
1324,4005069245,1167544109,0,"[476389380, 476389381]",False,Punggol Central,tertiary,60,42.383,"LINESTRING (103.9002382 1.4063637, 103.9003157 1.4063405, 103.9006034 1.4062542)","['5', '4']",,,,,
1325,4005069245,4430972625,0,"[33194100, 476389380]",False,Punggol Central,tertiary,60,220.49900000000002,"LINESTRING (103.9002382 1.4063637, 103.899942 1.4064342, 103.8996791 1.4064796, 103.8991574 1.4064728, 103.8986131 1.4064768, 103.8982675 1.4064982)","['3', '4']",,,,,
1326,4005070124,4005070910,0,397728476,False,,service,,23.703,"LINESTRING (103.8968224 1.4090692, 103.8969662 1.4089118)",,driveway,,,,
1327,4005070124,4005070135,0,644246734,False,,service,,21.027,"LINESTRING (103.8968224 1.4090692, 103.8970106 1.4090882)",,driveway,,,,
1328,4005070124,4005070696,0,"[721878409, 644243669]",False,,service,,62.827,"LINESTRING (103.8968224 1.4090692, 103.8967353 1.4090176, 103.8966413 1.408962, 103.8964301 1.4086771)",2,driveway,,,,
1329,4005070135,4005070124,0,644246734,False,,service,,21.027,"LINESTRING (103.8970106 1.4090882, 103.8968224 1.4090692)",,driveway,,,,
1330,4005070212,4005070409,0,644243670,False,,service,,12.327,"LINESTRING (103.8968334 1.4079536, 103.8967902 1.4078515)",,driveway,,,,
1331,4005070212,4005070429,0,397728479,False,,service,,23.363999999999997,"LINESTRING (103.8968334 1.4079536, 103.8967811 1.4080167, 103.8967556 1.4080475, 103.8966816 1.4080955)",,driveway,,,,
1332,4005070212,4005070603,0,397728519,False,,service,,41.95,"LINESTRING (103.8968334 1.4079536, 103.8969404 1.4081063, 103.8970826 1.4082336)",,driveway,,,,
1333,4005070231,4005070489,0,397728481,False,,service,,31.474,"LINESTRING (103.8978443 1.4079253, 103.897604 1.408075)",,driveway,,,,
1334,4005070231,4005070511,0,644243483,False,,service,,51.203,"LINESTRING (103.8978443 1.4079253, 103.8981514 1.4082685)",,driveway,,,,
1335,4005070231,4005070409,0,644243482,False,,service,,119.497,"LINESTRING (103.8978443 1.4079253, 103.8978067 1.4079038, 103.8977316 1.407869, 103.8975949 1.4078301, 103.8974701 1.407814, 103.8967902 1.4078515)",,driveway,,,,
1336,4005070409,4005070212,0,644243670,False,,service,,12.327,"LINESTRING (103.8967902 1.4078515, 103.8968334 1.4079536)",,driveway,,,,
1337,4005070409,4005070536,0,"[721878410, 397728483]",False,,service,,146.06400000000002,"LINESTRING (103.8967902 1.4078515, 103.8965166 1.4078623, 103.8963101 1.4078716, 103.8962041 1.4078877, 103.8960995 1.4079159, 103.8960512 1.4079454, 103.8960358 1.4079652, 103.8960311 1.408004, 103.8960419 1.408054, 103.8961395 1.4082394, 103.8962693 1.4084369)",2,driveway,,,,
1338,4005070409,4005070231,0,644243482,False,,service,,119.49699999999999,"LINESTRING (103.8967902 1.4078515, 103.8974701 1.407814, 103.8975949 1.4078301, 103.8977316 1.407869, 103.8978067 1.4079038, 103.8978443 1.4079253)",,driveway,,,,
1339,4005070429,4005070212,0,397728479,False,,service,,23.363999999999997,"LINESTRING (103.8966816 1.4080955, 103.8967556 1.4080475, 103.8967811 1.4080167, 103.8968334 1.4079536)",,driveway,,,,
1340,4005070467,5256748795,0,543791044,False,,service,,14.807,"LINESTRING (103.898269 1.408479, 103.898277 1.4084536, 103.8982737 1.4084272, 103.8982597 1.4084046, 103.8982375 1.4083899, 103.8982111 1.4083857)",,driveway,,,,
1341,4005070467,5256748804,0,543791044,False,,service,,15.778,"LINESTRING (103.898269 1.408479, 103.8982496 1.4084998, 103.8982231 1.4085098, 103.8981948 1.408507, 103.8981707 1.408492, 103.8981558 1.4084679)",,driveway,,,,
1342,4005070467,4005071033,0,"[721878411, 721878412, 543791045]",False,,service,,62.566,"LINESTRING (103.898269 1.408479, 103.8982949 1.4086016, 103.8982925 1.4086253, 103.8982781 1.4086452, 103.8982026 1.4086837, 103.8981431 1.4087092, 103.8981239 1.4087424, 103.8981239 1.4087743, 103.8981635 1.4089389)",2,driveway,,,,
1343,4005070474,4005070696,0,397728477,False,,service,,24.263,"LINESTRING (103.8966078 1.4085504, 103.8964301 1.4086771)",,driveway,,,,
1344,4005070481,4005070536,0,397728482,False,,service,,18.609,"LINESTRING (103.8961427 1.4085464, 103.8962693 1.4084369)",,driveway,,,,
1345,4005070481,4598671867,0,"[620512933, 387265414]",False,Sumang Walk,residential,50,200.46099999999998,"LINESTRING (103.8961427 1.4085464, 103.8959616 1.4082861, 103.8957709 1.408017, 103.8956221 1.4077992, 103.8955241 1.4076062, 103.8954527 1.4073955, 103.8954255 1.4071826, 103.8953735 1.4069497)","['3', '2']",,,,,
1346,4005070481,4604820866,0,"[534665409, 703349924, 703349925, 534665406]",False,Sumang Walk,residential,50,357.48499999999996,"LINESTRING (103.8961427 1.4085464, 103.8962272 1.4086642, 103.896524 1.4090305, 103.8970508 1.4097693, 103.897244 1.4100475, 103.8975426 1.4104887, 103.8979708 1.411188)",2,,yes,,,
1347,4005070489,4005070231,0,397728481,False,,service,,31.474,"LINESTRING (103.897604 1.408075, 103.8978443 1.4079253)",,driveway,,,,
1348,4005070511,6191130314,0,397728457,False,,service,,9.995,"LINESTRING (103.8981514 1.4082685, 103.8982327 1.4082301)",,parking_aisle,,,,
1349,4005070511,4005070231,0,644243483,False,,service,,51.203,"LINESTRING (103.8981514 1.4082685, 103.8978443 1.4079253)",,driveway,,,,
1350,4005070511,5256748795,0,644243484,False,,service,,14.665,"LINESTRING (103.8981514 1.4082685, 103.8981909 1.4083355, 103.8982111 1.4083857)",,driveway,,,,
1351,4005070536,4005070481,0,397728482,False,,service,,18.609,"LINESTRING (103.8962693 1.4084369, 103.8961427 1.4085464)",,driveway,,,,
1352,4005070536,4005070696,0,644246736,False,,service,,32.138,"LINESTRING (103.8962693 1.4084369, 103.8964301 1.4086771)",,driveway,,,,
1353,4005070536,4005070409,0,"[721878410, 397728483]",False,,service,,146.06400000000002,"LINESTRING (103.8962693 1.4084369, 103.8961395 1.4082394, 103.8960419 1.408054, 103.8960311 1.408004, 103.8960358 1.4079652, 103.8960512 1.4079454, 103.8960995 1.4079159, 103.8962041 1.4078877, 103.8963101 1.4078716, 103.8965166 1.4078623, 103.8967902 1.4078515)",2,driveway,,,,
1354,4005070603,4005070212,0,397728519,False,,service,,41.95,"LINESTRING (103.8970826 1.4082336, 103.8969404 1.4081063, 103.8968334 1.4079536)",,driveway,,,,
1355,4005070696,4005070474,0,397728477,False,,service,,24.263,"LINESTRING (103.8964301 1.4086771, 103.8966078 1.4085504)",,driveway,,,,
1356,4005070696,4005070536,0,644246736,False,,service,,32.138,"LINESTRING (103.8964301 1.4086771, 103.8962693 1.4084369)",,driveway,,,,
1357,4005070696,4005070124,0,"[721878409, 644243669]",False,,service,,62.827,"LINESTRING (103.8964301 1.4086771, 103.8966413 1.408962, 103.8967353 1.4090176, 103.8968224 1.4090692)",2,driveway,,,,
1358,4005070910,4005070124,0,397728476,False,,service,,23.703,"LINESTRING (103.8969662 1.4089118, 103.8968224 1.4090692)",,driveway,,,,
1359,4005071033,4005070467,0,"[721878411, 721878412, 543791045]",False,,service,,62.566,"LINESTRING (103.8981635 1.4089389, 103.8981239 1.4087743, 103.8981239 1.4087424, 103.8981431 1.4087092, 103.8982026 1.4086837, 103.8982781 1.4086452, 103.8982925 1.4086253, 103.8982949 1.4086016, 103.898269 1.408479)",2,driveway,,,,
